chromosome	start_pos	end_pos	gene	log2	cn	depth	probes	weight	sample_id
chr12	37857194	119419207	INHBC	0.301759	2	103.878	9266	2820.36	RN04685581
chr12	37857194	119419207	MDM2	0.301759	2	103.878	9266	2820.36	RN04685581
chr12	37857194	119419207	DTX3	0.301759	2	103.878	9266	2820.36	RN04685581
chr12	37857194	119419207	CDK2	0.301759	2	103.878	9266	2820.36	RN04685581
chr12	37857194	119419207	MMP19	0.301759	2	103.878	9266	2820.36	RN04685581
chr12	123011286	133841395	NCOR2	0.35145	3	118.302	1281	383.746	RN04685581
chr12	123011286	133841395	MMP17	0.35145	3	118.302	1281	383.746	RN04685581
chr13	31035658	115091802	CCNA1	-0.677427	1	69.0957	4431	1516.29	RN04685581
chr13	31035658	115091802	ARL11	-0.677427	1	69.0957	4431	1516.29	RN04685581
chr13	31035658	115091802	SMAD9	-0.677427	1	69.0957	4431	1516.29	RN04685581
chr13	31035658	115091802	FOXO1	-0.677427	1	69.0957	4431	1516.29	RN04685581
chr13	31035658	115091802	RB1	-0.677427	1	69.0957	4431	1516.29	RN04685581
chr13	31035658	115091802	BRCA2	-0.677427	1	69.0957	4431	1516.29	RN04685581
chr14	22966550	80328349	SNW1	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	TGFB3	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	BMP4	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	NUMB	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	FANCM	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	MMP14	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	HIF1A	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	RAD51B	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	22966550	80328349	PSEN1	-0.680393	1	86.0709	5645	1762.89	RN04685581
chr14	80668602	107283157	AKT1	-0.677793	1	90.1548	2789	852.294	RN04685581
chr14	80668602	107283157	JAG2	-0.677793	1	90.1548	2789	852.294	RN04685581
chr15	20044632	84950176	MAPK6	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	MAP2K1	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	SMAD3	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	TP53BP1	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	DLL4	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	SMAD6	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	MAP2K5	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	RAD51	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	ADAM10	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	APH1B	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	20044632	84950176	CYP19A1	-0.167596	2	98.178	8177	2438.24	RN04685581
chr15	85147071	101561399	IGF1R	-0.0979413	2	97.2442	1366	445.87	RN04685581
chr15	85147071	101561399	FANCI	-0.0979413	2	97.2442	1366	445.87	RN04685581
chr15	85147071	101561399	BLM	-0.0979413	2	97.2442	1366	445.87	RN04685581
chr16	820494	35193080	MAPK3	-0.213075	2	118.512	5301	1552.61	RN04685581
chr16	820494	35193080	TSC2	-0.213075	2	118.512	5301	1552.61	RN04685581
chr16	820494	35193080	MMP25	-0.213075	2	118.512	5301	1552.61	RN04685581
chr16	820494	35193080	MLST8	-0.213075	2	118.512	5301	1552.61	RN04685581
chr16	820494	35193080	PALB2	-0.213075	2	118.512	5301	1552.61	RN04685581
chr16	820494	35193080	PDPK1	-0.213075	2	118.512	5301	1552.61	RN04685581
chr16	46457168	70871792	MMP15	-0.0777205	2	106.483	2962	902.019	RN04685581
chr16	46457168	70871792	MMP2	-0.0777205	2	106.483	2962	902.019	RN04685581
chr16	46457168	70871792	E2F4	-0.0777205	2	106.483	2962	902.019	RN04685581
chr16	46457168	70871792	RBL2	-0.0777205	2	106.483	2962	902.019	RN04685581
chr16	46457168	70871792	CDH1	-0.0777205	2	106.483	2962	902.019	RN04685581
chr16	71237586	88124818	WWOX	-0.116166	2	98.8574	1616	506.59	RN04685581
chr16	88705308	90161242	FANCA	-0.0971847	2	142.627	551	151.939	RN04685581
chr17	6002	21081646	HES7	-0.879374	1	108.494	4419	1287.28	RN04685581
chr17	6002	21081646	MAPK7	-0.879374	1	108.494	4419	1287.28	RN04685581
chr17	6002	21081646	TP53	-0.879374	1	108.494	4419	1287.28	RN04685581
chr17	6002	21081646	MAP2K4	-0.879374	1	108.494	4419	1287.28	RN04685581
chr17	6002	21081646	DPH1	-0.879374	1	108.494	4419	1287.28	RN04685581
chr17	6002	21081646	RPA1	-0.879374	1	108.494	4419	1287.28	RN04685581
chr17	21086958	22220573	MAP2K3	0.402083	3	108.338	48	14.8511	RN04685581
chr17	25268559	76471968	BRIP1	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	BRCA1	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	RPS6KB1	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	MMP28	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	RAD51D	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	CDK12	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	STAT3	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	NF1	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	MAP3K3	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	RAD51C	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	STAT5B	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	ERBB2	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	STAT5A	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	25268559	76471968	ITGB3	0.319706	2	122.338	9182	2672.72	RN04685581
chr17	76472639	79419108	RPTOR	0.0503065	2	123.268	659	193.365	RN04685581
chr17	79419653	81194710	RFNG	0.404093	3	152.09	594	168.489	RN04685581
chr18	18520842	78016748	MAPK4	0.247557	2	82.885	3432	1156.56	RN04685581
chr18	18520842	78016748	SMAD4	0.247557	2	82.885	3432	1156.56	RN04685581
chr18	18520842	78016748	SMAD7	0.247557	2	82.885	3432	1156.56	RN04685581
chr18	18520842	78016748	BCL2	0.247557	2	82.885	3432	1156.56	RN04685581
chr18	18520842	78016748	SMAD2	0.247557	2	82.885	3432	1156.56	RN04685581
chr19	60500	9005770	STK11	-1.04852	1	118.142	2794	786.917	RN04685581
chr19	60500	9005770	MAP2K2	-1.04852	1	118.142	2794	786.917	RN04685581
chr19	9088963	15739659	NOTCH3	-0.86173	1	120.636	2192	616.968	RN04685581
chr19	16130520	24345121	GDF1	-1.00523	1	107.046	1687	467.044	RN04685581
chr19	16130520	24345121	PIK3R2	-1.00523	1	107.046	1687	467.044	RN04685581
chr19	28263182	47240194	DLL3	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	28263182	47240194	TGFB1	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	28263182	47240194	CCNE1	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	28263182	47240194	PSENEN	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	28263182	47240194	AKT2	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	28263182	47240194	NUMBL	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	28263182	47240194	XRCC1	0.202469	2	134.306	4214	1215.67	RN04685581
chr19	47241398	51175369	AKT1S1	-0.150654	2	133.457	1480	414.642	RN04685581
chr19	57184187	59084001	PEG3	0.597836	3	163.205	593	166.616	RN04685581
chr20	1165002	15083769	BMP2	-0.0535612	2	96.1536	1206	381.962	RN04685581
chr20	1165002	15083769	JAG1	-0.0535612	2	96.1536	1206	381.962	RN04685581
chr20	29420069	35788619	MMP24	0.625047	3	130.093	1327	388.597	RN04685581
chr20	29420069	35788619	BCL2L1	0.625047	3	130.093	1327	388.597	RN04685581
chr20	29420069	35788619	RBL1	0.625047	3	130.093	1327	388.597	RN04685581
chr20	29420069	35788619	E2F1	0.625047	3	130.093	1327	388.597	RN04685581
chr20	29420069	35788619	ITCH	0.625047	3	130.093	1327	388.597	RN04685581
chr20	35796439	62701389	WFDC2	0.815291	4	130.765	3201	991.277	RN04685581
chr20	35796439	62701389	MMP9	0.815291	4	130.765	3201	991.277	RN04685581
chr20	35796439	62701389	AURKA	0.815291	4	130.765	3201	991.277	RN04685581
chr20	35796439	62701389	SRC	0.815291	4	130.765	3201	991.277	RN04685581
chr20	35796439	62701389	RBPJL	0.815291	4	130.765	3201	991.277	RN04685581
chr20	35796439	62701389	BMP7	0.815291	4	130.765	3201	991.277	RN04685581
chr21	38792572	47860176	SLC19A1	-0.433998	1	103.934	1346	398.753	RN04685581
chr22	16050500	20508931	COMT	0.462063	3	128.404	652	187.502	RN04685581
chr22	21576312	26924309	MMP11	1.31049	5	165.531	904	259.747	RN04685581
chr22	21576312	26924309	MAPK1	1.31049	5	165.531	904	259.747	RN04685581
chr22	26928542	43686575	MFNG	-0.232881	2	112.98	2907	847.615	RN04685581
chr22	26928542	43686575	EP300	-0.232881	2	112.98	2907	847.615	RN04685581
chr22	26928542	43686575	CYP2D6	-0.232881	2	112.98	2907	847.615	RN04685581
chr22	26928542	43686575	CHEK2	-0.232881	2	112.98	2907	847.615	RN04685581
chr22	26928542	43686575	PDGFB	-0.232881	2	112.98	2907	847.615	RN04685581
chr22	50659653	51219193	MAPK12	0.21076	2	166.706	332	94.31	RN04685581
chrX	2688562	58505576	BMP15	0.25301	2	104.052	4168	1308.79	RN04685581
chrX	62042080	155234139	ATRX	0.26178	2	102.564	6086	1944.55	RN04685581
chr1	10500	1607618	HES4	0.445335	3	130.998	430	183.943	RN15037234
chr1	10500	1607618	MMP23B	0.445335	3	130.998	430	183.943	RN15037234
chr1	1684311	28834022	HES5	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	MTOR	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	HES2	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	RPS6KA1	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	ARID1A	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	CASP9	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	E2F2	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	MTHFR	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	1684311	28834022	SPEN	0.481004	3	142.005	4241	1874.68	RN15037234
chr1	29842313	81527309	HEYL	0.0340933	2	114.496	5351	2440.37	RN15037234
chr1	29842313	81527309	HDAC1	0.0340933	2	114.496	5351	2440.37	RN15037234
chr1	29842313	81527309	RAD54L	0.0340933	2	114.496	5351	2440.37	RN15037234
chr1	29842313	81527309	ZFYVE9	0.0340933	2	114.496	5351	2440.37	RN15037234
chr1	29842313	81527309	JAK1	0.0340933	2	114.496	5351	2440.37	RN15037234
chr1	29842313	81527309	DIRAS3	0.0340933	2	114.496	5351	2440.37	RN15037234
chr1	90767180	99772347	TGFBR3	0.0682138	2	97.5609	632	292.186	RN15037234
chr1	108327958	118053256	CSF1	-0.467412	1	105.229	1308	592.173	RN15037234
chr1	108327958	118053256	NRAS	-0.467412	1	105.229	1308	592.173	RN15037234
chr1	118065369	121310071	NOTCH2	0.262574	2	132.926	266	117.879	RN15037234
chr1	143645025	145706800	CD160	1.04186	4	208.736	196	83.6195	RN15037234
chr1	149290723	152056011	APH1A	0.48685	3	153.988	720	310.718	RN15037234
chr1	155025884	161029590	NCSTN	1.13261	4	218.395	1583	696.43	RN15037234
chr1	155025884	161029590	CD244	1.13261	4	218.395	1583	696.43	RN15037234
chr1	155025884	161029590	RAB25	1.13261	4	218.395	1583	696.43	RN15037234
chr1	182520205	249212623	PSEN2	0.476099	3	138.505	6189	2819.88	RN15037234
chr1	182520205	249212623	PARP1	0.476099	3	138.505	6189	2819.88	RN15037234
chr1	182520205	249212623	TGFB2	0.476099	3	138.505	6189	2819.88	RN15037234
chr1	182520205	249212623	MDM4	0.476099	3	138.505	6189	2819.88	RN15037234
chr2	41458	33951612	ADAM17	0.449361	3	134.463	2900	1333.02	RN15037234
chr2	41458	33951612	E2F6	0.449361	3	134.463	2900	1333.02	RN15037234
chr2	39664643	73800635	SPTBN1	0.480314	3	129.639	2496	1165.02	RN15037234
chr2	39664643	73800635	BMP10	0.480314	3	129.639	2496	1165.02	RN15037234
chr2	39664643	73800635	FANCL	0.480314	3	129.639	2496	1165.02	RN15037234
chr2	39664643	73800635	MSH2	0.480314	3	129.639	2496	1165.02	RN15037234
chr2	39664643	73800635	MSH6	0.480314	3	129.639	2496	1165.02	RN15037234
chr2	39664643	73800635	EPCAM	0.480314	3	129.639	2496	1165.02	RN15037234
chr2	95326671	132121315	INHBB	0.783009	3	151.782	2797	1251.41	RN15037234
chr2	95326671	132121315	TGFBRAP1	0.783009	3	151.782	2797	1251.41	RN15037234
chr2	95326671	132121315	MAP3K2	0.783009	3	151.782	2797	1251.41	RN15037234
chr2	141820354	163044846	ACVR2A	0.521795	3	130.845	1151	543.84	RN15037234
chr2	141820354	163044846	ACVR1C	0.521795	3	130.845	1151	543.84	RN15037234
chr2	141820354	163044846	ACVR1	0.521795	3	130.845	1151	543.84	RN15037234
chr2	163045563	178364506	CIR1	-0.554086	1	91.1934	1405	634.399	RN15037234
chr2	179664253	206022879	STAT1	-0.576515	1	86.9607	2023	929.72	RN15037234
chr2	179664253	206022879	ITGAV	-0.576515	1	86.9607	2023	929.72	RN15037234
chr2	179664253	206022879	CASP8	-0.576515	1	86.9607	2023	929.72	RN15037234
chr2	179664253	206022879	BMPR2	-0.576515	1	86.9607	2023	929.72	RN15037234
chr2	179664253	206022879	CTLA4	-0.576515	1	86.9607	2023	929.72	RN15037234
chr2	179664253	206022879	CASP10	-0.576515	1	86.9607	2023	929.72	RN15037234
chr2	206167073	239134143	CXCR2	-0.657682	1	91.612	3416	1539.99	RN15037234
chr2	206167073	239134143	IDH1	-0.657682	1	91.612	3416	1539.99	RN15037234
chr2	206167073	239134143	INHA	-0.657682	1	91.612	3416	1539.99	RN15037234
chr2	206167073	239134143	CXCR1	-0.657682	1	91.612	3416	1539.99	RN15037234
chr2	206167073	239134143	BARD1	-0.657682	1	91.612	3416	1539.99	RN15037234
chr2	206167073	239134143	ERBB4	-0.657682	1	91.612	3416	1539.99	RN15037234
chr2	239136218	243188873	PDCD1	-0.878792	1	81.0481	633	282.602	RN15037234
chr3	60500	89259212	ACVR2B	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	MLH1	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	RAF1	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	CDC25A	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	FANCD2	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	BAP1	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	RASSF1	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	DLEC1	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	60500	89259212	TGFBR2	-0.621026	1	92.7816	7651	3562.26	RN15037234
chr3	106945243	124196280	TIGIT	-0.607915	1	98.1856	1595	724.803	RN15037234
chr3	106945243	124196280	BTLA	-0.607915	1	98.1856	1595	724.803	RN15037234
chr3	106945243	124196280	DTX3L	-0.607915	1	98.1856	1595	724.803	RN15037234
chr3	106945243	124196280	GSK3B	-0.607915	1	98.1856	1595	724.803	RN15037234
chr3	131756272	146480128	ATR	1.09646	4	174.198	1160	523.098	RN15037234
chr3	158399749	197961930	EIF5A2	-0.455433	1	91.1272	2770	1262.05	RN15037234
chr3	158399749	197961930	PIK3CA	-0.455433	1	91.1272	2770	1262.05	RN15037234
chr3	158399749	197961930	TERC	-0.455433	1	91.1272	2770	1262.05	RN15037234
chr3	158399749	197961930	HES1	-0.455433	1	91.1272	2770	1262.05	RN15037234
chr4	60041	11553451	FGFR3	0.388752	3	132.514	1384	612.999	RN15037234
chr4	60041	11553451	CTBP1	0.388752	3	132.514	1384	612.999	RN15037234
chr4	11553451	43175994	RBPJ	-0.61741	1	81.6102	1502	724.901	RN15037234
chr4	52660617	78647369	KIT	0.504789	3	131.456	1641	752.026	RN15037234
chr4	52660617	78647369	PDGFRA	0.504789	3	131.456	1641	752.026	RN15037234
chr4	52660617	78647369	KDR	0.504789	3	131.456	1641	752.026	RN15037234
chr4	52660617	78647369	CXCL8	0.504789	3	131.456	1641	752.026	RN15037234
chr4	78647458	122249917	BMP3	-0.601948	1	87.0001	2674	1254.88	RN15037234
chr4	78647458	122249917	EIF4E	-0.601948	1	87.0001	2674	1254.88	RN15037234
chr4	78647458	122249917	BMPR1B	-0.601948	1	87.0001	2674	1254.88	RN15037234
chr4	78647458	122249917	NFKB1	-0.601948	1	87.0001	2674	1254.88	RN15037234
chr4	78647458	122249917	CASP6	-0.601948	1	87.0001	2674	1254.88	RN15037234
chr4	126085827	190981567	SMAD1	-0.57891	1	85.4725	3048	1458.62	RN15037234
chr4	126085827	190981567	FBXW7	-0.57891	1	85.4725	3048	1458.62	RN15037234
chr4	126085827	190981567	CASP3	-0.57891	1	85.4725	3048	1458.62	RN15037234
chr4	126085827	190981567	MAML3	-0.57891	1	85.4725	3048	1458.62	RN15037234
chr5	10500	35025350	TERT	-0.855998	1	71.9434	1567	751.918	RN15037234
chr5	38685313	45907753	DAB2	0.205024	2	121.984	459	217.543	RN15037234
chr5	38685313	45907753	RICTOR	0.205024	2	121.984	459	217.543	RN15037234
chr5	49555074	180904760	SMAD5	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	RAD50	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	CSF1R	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	HAVCR2	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	PIK3R1	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	FGF1	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	MAPK9	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	CCNB1	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	SPARC	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	PDGFRB	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	MAP3K1	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr5	49555074	180904760	MAML1	-0.609386	1	90.4091	9628	4432.22	RN15037234
chr6	60500	27107195	E2F3	0.494957	3	132.02	1741	806.324	RN15037234
chr6	60500	27107195	BMP6	0.494957	3	132.02	1741	806.324	RN15037234
chr6	27107369	40698522	CDKN1A	-0.611656	1	102.363	2934	1292.99	RN15037234
chr6	27107369	40698522	MAPK14	-0.611656	1	102.363	2934	1292.99	RN15037234
chr6	27107369	40698522	MDC1	-0.611656	1	102.363	2934	1292.99	RN15037234
chr6	27107369	40698522	HLA-G	-0.611656	1	102.363	2934	1292.99	RN15037234
chr6	27107369	40698522	FANCE	-0.611656	1	102.363	2934	1292.99	RN15037234
chr6	27107369	40698522	NOTCH4	-0.611656	1	102.363	2934	1292.99	RN15037234
chr6	42641445	45983332	VEGFA	-0.628191	1	103.236	664	299.882	RN15037234
chr6	49459818	58745455	BMP5	-0.586921	1	100.776	767	356.736	RN15037234
chr6	61944508	118012394	FOXO3	-0.606692	1	85.2667	3146	1475.95	RN15037234
chr6	61944508	118012394	HDAC2	-0.606692	1	85.2667	3146	1475.95	RN15037234
chr6	118024834	126075718	HEY2	0.477386	3	106.35	346	167.262	RN15037234
chr6	126080247	163987909	PLAGL1	1.11032	4	188.528	2900	1325.74	RN15037234
chr6	126080247	163987909	MAP3K5	1.11032	4	188.528	2900	1325.74	RN15037234
chr6	126080247	163987909	ESR1	1.11032	4	188.528	2900	1325.74	RN15037234
chr6	126080247	163987909	HEY2	1.11032	4	188.528	2900	1325.74	RN15037234
chr6	126080247	163987909	MAP3K4	1.11032	4	188.528	2900	1325.74	RN15037234
chr6	164142146	171054567	DLL1	0.749823	3	145.915	471	217.64	RN15037234
chr6	164142146	171054567	RPS6KA2	0.749823	3	145.915	471	217.64	RN15037234
chr7	10500	5633181	LFNG	-0.961135	1	71.8033	705	315.473	RN15037234
chr7	10500	5633181	PDGFA	-0.961135	1	71.8033	705	315.473	RN15037234
chr7	5633316	25208092	PMS2	-0.643357	1	86.5709	1284	583.694	RN15037234
chr7	30674017	57810988	INHBA	0.474644	3	127.574	1862	853.144	RN15037234
chr7	30674017	57810988	EGFR	0.474644	3	127.574	1862	853.144	RN15037234
chr7	61657308	92596626	DTX2	0.431394	3	121.034	1993	892.663	RN15037234
chr7	61657308	92596626	CDK6	0.431394	3	121.034	1993	892.663	RN15037234
chr7	102392134	143969622	BRAF	0.466986	3	138.348	3566	1613.63	RN15037234
chr7	102392134	143969622	PIK3CG	0.466986	3	138.348	3566	1613.63	RN15037234
chr7	102392134	143969622	MET	0.466986	3	138.348	3566	1613.63	RN15037234
chr7	143971857	159128163	RHEB	0.345892	3	125.13	1396	639.313	RN15037234
chr7	143971857	159128163	CUL1	0.345892	3	125.13	1396	639.313	RN15037234
chr8	28608214	43398986	WRN	0.46504	3	131.013	1213	546.568	RN15037234
chr8	28608214	43398986	FGFR1	0.46504	3	131.013	1213	546.568	RN15037234
chr8	28608214	43398986	EIF4EBP1	0.46504	3	131.013	1213	546.568	RN15037234
chr8	47458041	81733117	HEY1	0.557914	3	126.663	1740	820.859	RN15037234
chr8	81733617	130891742	NBN	1.14227	4	170.137	2615	1230.35	RN15037234
chr8	81733617	130891742	E2F5	1.14227	4	170.137	2615	1230.35	RN15037234
chr8	81733617	130891742	MMP16	1.14227	4	170.137	2615	1230.35	RN15037234
chr8	81733617	130891742	MYC	1.14227	4	170.137	2615	1230.35	RN15037234
chr8	130892242	146303522	PTK2	1.06217	4	172.703	1680	777.038	RN15037234
chr9	10500	47317179	RPS6	0.105341	2	114.187	2719	1271.03	RN15037234
chr9	10500	47317179	CDKN2A	0.105341	2	114.187	2719	1271.03	RN15037234
chr9	10500	47317179	CDKN2B	0.105341	2	114.187	2719	1271.03	RN15037234
chr9	10500	47317179	FANCG	0.105341	2	114.187	2719	1271.03	RN15037234
chr9	10500	47317179	JAK2	0.105341	2	114.187	2719	1271.03	RN15037234
chr9	65468179	125273525	FANCC	0.061719	2	113.78	4288	1960.08	RN15037234
chr9	65468179	125273525	TGFBR1	0.061719	2	113.78	4288	1960.08	RN15037234
chr9	125758749	141152931	TSC1	-0.0354318	2	113.105	3243	1435.44	RN15037234
chr9	125758749	141152931	NRARP	-0.0354318	2	113.105	3243	1435.44	RN15037234
chr9	125758749	141152931	ARRDC1	-0.0354318	2	113.105	3243	1435.44	RN15037234
chr9	125758749	141152931	NOTCH1	-0.0354318	2	113.105	3243	1435.44	RN15037234
chr10	42379856	64148290	MAPK8	0.384005	3	126.679	1219	557.175	RN15037234
chr10	42379856	64148290	CDK1	0.384005	3	126.679	1219	557.175	RN15037234
chr10	42379856	64148290	GDF2	0.384005	3	126.679	1219	557.175	RN15037234
chr10	64159211	131761318	PTEN	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	BMPR1A	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	CTBP2	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	FGFR2	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	MMP21	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	CASP7	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	NFKB2	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	CHUK	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr10	64159211	131761318	FAS	-0.676066	1	88.3077	6424	2908.63	RN15037234
chr11	60500	4153728	HRAS	-0.805018	1	84.2291	1011	446.989	RN15037234
chr11	4154796	6227033	MMP26	-0.320061	2	145.892	377	167.359	RN15037234
chr11	6231031	51566742	FANCF	-0.618172	1	93.1637	3782	1731.16	RN15037234
chr11	6231031	51566742	E2F8	-0.618172	1	93.1637	3782	1731.16	RN15037234
chr11	6231031	51566742	PIK3C2A	-0.618172	1	93.1637	3782	1731.16	RN15037234
chr11	57004035	63398940	DTX4	-0.567742	1	108.701	1381	611.114	RN15037234
chr11	63400424	73499151	FOLR1	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	BAD	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	CCND1	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	FOLR2	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	GSTP1	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	FOLR3	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	RPS6KB2	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	63400424	73499151	VEGFB	-0.751916	1	92.1943	2493	1118.12	RN15037234
chr11	73499651	134946016	CHEK1	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP12	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP3	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	EMSY	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	OPCML	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MAML2	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP27	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP1	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP10	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	IZUMO1R	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP7	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	ATM	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr11	73499651	134946016	MMP13	-0.611182	1	94.0657	5238	2390.14	RN15037234
chr12	60500	18490805	PIK3C2G	0.485817	3	147.779	2468	1083.02	RN15037234
chr12	60500	18490805	CCND2	0.485817	3	147.779	2468	1083.02	RN15037234
chr12	60500	18490805	KDM5A	0.485817	3	147.779	2468	1083.02	RN15037234
chr12	60500	18490805	CDKN1B	0.485817	3	147.779	2468	1083.02	RN15037234
chr12	60500	18490805	LAG3	0.485817	3	147.779	2468	1083.02	RN15037234
chr12	18491305	18715147	PIK3C2G	-0.570197	1	83.299	24	11.8461	RN15037234
chr12	18715647	34431528	PIK3C2G	0.490066	3	127.423	1159	519.497	RN15037234
chr12	18715647	34431528	KRAS	0.490066	3	127.423	1159	519.497	RN15037234
